sheet,geography,resource,year,normalized_quantity,normalized_unit,source_title,source_url,citation_locator,note,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Wheat Farm,1935,1324796.109,t output,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Agricultural Production table, Wheat (grain), total yield: 1934-35 = 48,678,000 bushels.",Actual New South Wales wheat series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1861,2271923.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1861 = 2,271,923.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1871,2014888.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1871 = 2,014,888.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1881,2597348.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1881 = 2,597,348.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1891,2128838.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1891 = 2,128,838.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1901,2047454.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1901 = 2,047,454.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1911,3114836.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1911 = 3,114,836.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1921,3375267.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1921 = 3,375,267.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1926,2937130.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1926 = 2,937,130.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1927,2818653.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1927 = 2,818,653.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1928,2848654.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1928 = 2,848,654.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1929,2784615.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1929 = 2,784,615.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1930,2686132.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1930 = 2,686,132.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1931,2840473.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1931 = 2,840,473.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1932,2993586.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1932 = 2,993,586.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1933,3141174.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1933 = 3,141,174.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1934,3361771.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1934 = 3,361,771.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
E_Cape,"New South Wales
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; New South Wales is not a separate state-region.",Livestock Ranch,1935,3482831.0,head cattle,"New South Wales Official Year Book, 1934-35",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1300.11934-35,"Live Stock table, cattle: 1935 = 3,482,831.",Actual New South Wales cattle series used for the New South Wales comparator column; workbook still maps that comparator onto the Victoria vanilla proxy slot.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Wheat Farm,1934,1159736.9863,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Wheat: Area and Production table; Victoria production for season ending 1934 = 42,613,106 bushels.",Converted from bushels to metric tons at 27.2155 kg per bushel.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Wheat Farm,1935,703535.0448,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Wheat: Area and Production table; Victoria production for season ending 1935 = 25,850,528 bushels.",Converted from bushels to metric tons at 27.2155 kg per bushel.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Wheat Farm,1936,1021998.1434,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Wheat: Area and Production table; Victoria production for season ending 1936 = 37,552,062 bushels.",Converted from bushels to metric tons at 27.2155 kg per bushel.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Wheat Farm,1937,1166043.0898,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Wheat: Area and Production table; Victoria production for season ending 1937 = 42,844,816 bushels.",Converted from bushels to metric tons at 27.2155 kg per bushel.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Wheat Farm,1938,1311057.4797,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Wheat: Area and Production table; Victoria production for season ending 1938 = 48,173,191 bushels.",Converted from bushels to metric tons at 27.2155 kg per bushel.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Wheat Farm,1939,492709.412,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Wheat: Area and Production table; Victoria production for season ending 1939 = 18,104,000 bushels.",Converted from bushels to metric tons at 27.2155 kg per bushel.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Livestock Ranch,1933,17195969.0,head sheep,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Sheep: Number table; Victoria sheep at 31 Dec. 1933 = 17,195,969.",Victorian sheep numbers are used as the available ACT/Victoria livestock proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Livestock Ranch,1934,16783631.0,head sheep,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Sheep: Number table; Victoria sheep at 31 Dec. 1934 = 16,783,631.",Victorian sheep numbers are used as the available ACT/Victoria livestock proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Livestock Ranch,1935,17457291.0,head sheep,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Sheep: Number table; Victoria sheep at 31 Dec. 1935 = 17,457,291.",Victorian sheep numbers are used as the available ACT/Victoria livestock proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Livestock Ranch,1936,17663103.0,head sheep,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Sheep: Number table; Victoria sheep at 31 Dec. 1936 = 17,663,103.",Victorian sheep numbers are used as the available ACT/Victoria livestock proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Livestock Ranch,1937,18863467.0,head sheep,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Sheep: Number table; Victoria sheep at 31 Dec. 1937 = 18,863,467.",Victorian sheep numbers are used as the available ACT/Victoria livestock proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Gauteng,"Canberra / ACT
STATE_VICTORIA
Vanilla name: Victoria
Vanilla proxy; ACT is not separate.",Livestock Ranch,1938,17007352.0,head sheep,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Sheep: Number table; Victoria sheep at 31 Dec. 1938 = 17,007,352.",Victorian sheep numbers are used as the available ACT/Victoria livestock proxy.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,West Transvaal target observations rely on a bounded Gauteng/interior plateau proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1927,3202.705,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1927 = 7,060,756 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1928,5575.063,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1928 = 12,290,910 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1929,3639.8529,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1929 = 8,024,502 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1930,7721.4562,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1930 = 17,022,897 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1931,6914.8542,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1931 = 15,244,644 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1932,2844.0768,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1932 = 6,270,116 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1933,8036.8884,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1933 = 17,718,306 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1934,12212.6022,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1934 = 26,924,179 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1935,9428.107,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1935 = 20,785,418 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1936,8708.3385,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1936 = 19,198,600 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Cotton Plantation,1937,5349.1368,t output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Cotton: Area and Production in Queensland table; yield of unginned cotton in 1937 = 11,792,828 lb.",Converted from pounds to metric tons at 0.45359237 kg per pound.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1933,5781170.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Cattle: Number table; Queensland cattle at 31 Dec. 1933 = 5,781,170.",Queensland cattle series anchors the livestock comparator for the southeast Queensland hinterland row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1934,6052641.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Cattle: Number table; Queensland cattle at 31 Dec. 1934 = 6,052,641.",Queensland cattle series anchors the livestock comparator for the southeast Queensland hinterland row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1935,6033004.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Cattle: Number table; Queensland cattle at 31 Dec. 1935 = 6,033,004.",Queensland cattle series anchors the livestock comparator for the southeast Queensland hinterland row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1936,5950572.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Cattle: Number table; Queensland cattle at 31 Dec. 1936 = 5,950,572.",Queensland cattle series anchors the livestock comparator for the southeast Queensland hinterland row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
Mpm_ESW,"SE Queensland hinterland
STATE_QUEENSLAND
Vanilla name: Queensland",Livestock Ranch,1937,5959165.0,head cattle,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XVIII, Cattle: Number table; Queensland cattle at 31 Dec. 1937 = 5,959,165.",Queensland cattle series anchors the livestock comparator for the southeast Queensland hinterland row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1934,4667122.0,t cane output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Sugar-cane: Production of Cane and Sugar table; Queensland cane production for season ending 1934 = 4,667,122 tons.",Queensland cane-output series is used as the audited cane-belt comparator for southern Mozambique.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1935,4271380.0,t cane output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Sugar-cane: Production of Cane and Sugar table; Queensland cane production for season ending 1935 = 4,271,380 tons.",Queensland cane-output series is used as the audited cane-belt comparator for southern Mozambique.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1936,4220435.0,t cane output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Sugar-cane: Production of Cane and Sugar table; Queensland cane production for season ending 1936 = 4,220,435 tons.",Queensland cane-output series is used as the audited cane-belt comparator for southern Mozambique.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
S_Moz,"Queensland coastal cane belt
STATE_QUEENSLAND
Vanilla name: Queensland",Sugar Plantation,1937,5170571.0,t cane output,"Year Book Australia, No. 32, 1939",https://www.abs.gov.au/AUSSTATS/abs@.nsf/DetailsPage/1301.01939,"Chapter XIX, Sugar-cane: Production of Cane and Sugar table; Queensland cane production for season ending 1937 = 5,170,571 tons.",Queensland cane-output series is used as the audited cane-belt comparator for southern Mozambique.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.
